,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,.ID.,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,.PARENT.,name,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia,custo
118,118,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,118,K5C10J3,K5E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp,13545.0
119,119,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,119,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,91519.0
120,120,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,120,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_6.vrp,8586.0
121,121,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,121,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1170.0
122,122,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,122,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n599-k92.vrp,111625.0
123,123,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,123,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_7.vrp,10322.0
124,124,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,124,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT10.vrp,1411.0
125,125,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,125,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n502-k39.vrp,69963.0
126,126,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,126,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n469-k138.vrp,226106.0
127,127,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,127,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n242-k48.vrp,85037.0
128,128,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,128,K5C10J3,K5E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,52061.0
129,129,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,129,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n247-k50.vrp,
130,130,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,130,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT4.vrp,1039.0
131,131,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,131,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,336053.0
132,132,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,132,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp,25227.0
133,133,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,133,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT12.vrp,824.0
134,134,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,134,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_8.vrp,12047.0
135,135,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,135,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n266-k58.vrp,77260.0
136,136,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,136,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n275-k28.vrp,21669.0
137,137,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,137,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp,19828.0
138,138,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,138,K5C10J3,K5E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n228-k23.vrp,26362.0
139,139,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,139,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n167-k10.vrp,21335.0
140,140,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,140,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44625.0
141,141,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,141,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n876-k59.vrp,103074.0
142,142,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,142,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n613-k62.vrp,62498.0
143,143,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,143,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT13.vrp,1562.0
144,144,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,144,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n801-k40.vrp,76165.0
145,145,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,145,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,67855.0
146,146,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,146,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_16.vrp,1705.0
147,147,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,147,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n351-k40.vrp,26972.0
148,148,3,14.0,4.0,4,700,20,20,20,5,4,100,0.3,1.3,4.0,K5C10J3,148,K5C10J3,K5E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n856-k95.vrp,91017.0
149,149,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,149,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_9.vrp,522.0
150,150,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,150,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n599-k92.vrp,111976.0
151,151,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,151,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34394.0
152,152,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,152,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,49042.0
153,153,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,153,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n837-k142.vrp,198701.0
154,154,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,154,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n524-k153.vrp,
155,155,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,155,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp,25091.0
156,156,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,156,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n876-k59.vrp,102729.0
157,157,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,157,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_10.vrp,666.0
158,158,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,158,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_5.vrp,6528.0
159,159,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,159,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,91934.0
160,160,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,160,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n359-k29.vrp,53710.0
161,161,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,161,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n256-k16.vrp,19245.0
162,162,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,162,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n270-k35.vrp,36249.0
163,163,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,163,K7C15J3,K7E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp,30004.0
164,164,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,164,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n548-k50.vrp,88071.0
165,165,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,165,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n685-k75.vrp,71093.0
166,166,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,166,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp,162413.0
167,167,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,167,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp,13682.0
168,168,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,168,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n801-k40.vrp,75819.0
169,169,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,169,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n439-k37.vrp,37503.0
170,170,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,170,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n322-k28.vrp,30997.0
171,171,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,171,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n344-k43.vrp,43636.0
172,172,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,172,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n298-k31.vrp,35558.0
173,173,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,173,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n336-k84.vrp,
174,174,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,174,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp,87215.0
175,175,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,175,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n376-k94.vrp,148736.0
176,176,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,176,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp,16120.0
177,177,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,177,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,52077.0
178,178,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,178,K7C15J3,K7E3C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT2.vrp,843.0
179,179,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,179,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_16.vrp,1698.0
180,180,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,180,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n275-k28.vrp,21722.0
181,181,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,181,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1045.0
182,182,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,182,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT4.vrp,1030.0
183,183,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,183,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n393-k38.vrp,39631.0
184,184,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,184,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n228-k23.vrp,26363.0
185,185,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,185,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n716-k35.vrp,45514.0
186,186,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,186,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n266-k58.vrp,77371.0
187,187,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,187,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n641-k35.vrp,66779.0
188,188,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,188,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n411-k19.vrp,20860.0
189,189,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,189,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n139-k10.vrp,13805.0
190,190,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,190,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n237-k14.vrp,27867.0
191,191,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,191,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n134-k13.vrp,11142.0
192,192,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,192,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44634.0
193,193,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,193,K7C15J3,K7E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n186-k15.vrp,24897.0
194,194,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,194,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n214-k11.vrp,11341.0
195,195,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,195,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n502-k39.vrp,69833.0
196,196,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,196,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n367-k17.vrp,23504.0
197,197,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,197,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp,14251.0
198,198,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,198,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT1.vrp,521.0
199,199,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,199,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n733-k159.vrp,141251.0
200,200,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,200,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n469-k138.vrp,225742.0
201,201,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,201,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT14.vrp,865.0
202,202,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,202,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_17.vrp,714.0
203,203,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,203,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp,19613.0
204,204,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,204,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n895-k37.vrp,57448.0
205,205,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,205,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n586-k159.vrp,194302.0
206,206,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,206,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n251-k28.vrp,39664.0
207,207,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,207,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n783-k48.vrp,76392.0
208,208,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,208,K7C15J3,K7E7C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n125-k30.vrp,56731.0
209,209,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,209,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n289-k60.vrp,97570.0
210,210,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,210,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_3.vrp,11274.0
211,211,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,211,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n613-k62.vrp,62385.0
212,212,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,212,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n172-k51.vrp,46417.0
213,213,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,213,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n303-k21.vrp,22405.0
214,214,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,214,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n110-k13.vrp,15084.0
215,215,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,215,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n190-k8.vrp,17341.0
216,216,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,216,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n223-k34.vrp,41599.0
217,217,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,217,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n317-k53.vrp,78954.0
218,218,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,218,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n655-k131.vrp,107553.0
219,219,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,219,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1173.0
220,220,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,220,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5814.0
221,221,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,221,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_2.vrp,8728.0
222,222,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,222,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n148-k46.vrp,44309.0
223,223,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,223,K7C15J3,K7E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n936-k151.vrp,
224,224,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,224,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT5.vrp,1318.0
225,225,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,225,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT8.vrp,856.0
226,226,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,226,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n536-k96.vrp,97165.0
227,227,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,227,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,58297.0
228,228,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,228,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n627-k43.vrp,64645.0
229,229,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,229,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,336103.0
230,230,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,230,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n167-k10.vrp,21394.0
231,231,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,231,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp,85259.0
232,232,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,232,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n331-k15.vrp,32350.0
233,233,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,233,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n766-k71.vrp,119336.0
234,234,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,234,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n247-k50.vrp,
235,235,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,235,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,68012.0
236,236,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,236,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n204-k19.vrp,20091.0
237,237,7,21.0,8.0,8,500,15,20,20,7,8,150,0.2,1.3,8.0,K7C15J3,237,K7C15J3,K7E5C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12747.0
